EdgeNum	OrgID	targetID	Obs_In	slope	r_sq	adj_r_sq	p_val	fdr_p_value	sumtomax	stm_rsqadj	Sub_Support
1670	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__"	BV5taxa_BV5taxa	0.399944187	0.341566543	0.331590279	1.67E-07	8.44E-05	9.085497835	3.012662759	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"
1671	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other;Other"	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"	BV5taxa_BV5taxa	0.580099671	0.281641585	0.270757367	3.24E-06	0.001633814	15.08333333	4.08392362	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other;Other"
1672	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"	"k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__"	BV5taxa_BV5taxa	0.411489566	0.320459053	0.310162978	4.88E-07	0.000246262	10.46428571	3.245634015	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"
1673	"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other;Other"	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"	BV5taxa_BV5taxa	0.916048499	0.376878265	0.367437026	2.59E-08	1.31E-05	14.72222222	5.409489552	"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other;Other"
1674	"k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__"	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"	BV5taxa_BV5taxa	0.949886263	0.334212523	0.324124834	2.44E-07	0.000123013	13.42371476	4.350959312	"k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__"
1675	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__"	BV5taxa_BV5taxa	0.545455607	0.315726235	0.30535845	6.17E-07	0.000311772	11.06428571	3.37857314	"k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__"
1676	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium"	BV5taxa_Ftradtaxa	0.252577499	0.497158657	0.489539848	1.92E-11	9.69E-09	8.594594595	4.207396534	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1677	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__"	BV5taxa_BV5taxa	0.364150902	0.436341453	0.427801172	8.84E-10	4.46E-07	8.25	3.529359668	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1678	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium"	BV5taxa_BV5taxa	0.457607014	0.357957439	0.348229521	7.12E-08	3.60E-05	9.5	3.308180453	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1679	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;Other"	BV5taxa_BV5taxa	0.407977306	0.507062663	0.499593915	9.87E-12	4.98E-09	7.239130435	3.616625517	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1680	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;Other"	BV5taxa_BV5taxa	0.244570787	0.460327023	0.45215016	2.05E-10	1.04E-07	7.317829457	3.30875776	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1681	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003;g__"	BV5taxa_BV5taxa	0.528086701	0.650091529	0.644789886	1.07E-16	5.43E-14	6.444444444	4.155312596	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1682	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium"	BV5taxa_BV5taxa	0.319253928	0.570348703	0.563838835	1.00E-13	5.06E-11	6.735714286	3.797857294	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1683	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV5taxa_BV5taxa	-0.252272499	-0.176662775	-0.164187968	0.000358981	0.181285509	19.18649518	3.150191664	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1684	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Terracoccus"	BV5taxa_BV5taxa	0.243894294	0.52338783	0.516166434	3.20E-12	1.62E-09	6.550209205	3.380998127	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1685	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;Other"	BV5taxa_BV5taxa	0.50041335	0.382615609	0.3732613	1.90E-08	9.57E-06	9.4	3.50865622	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1686	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium"	BV5taxa_BV5taxa	0.493902733	0.534816088	0.527767847	1.42E-12	7.18E-10	6.8125	3.595418459	"k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;Other;Other"
1687	"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia"	BV3taxa_BV5taxa	0.516755794	0.29038898	0.277000093	2.19E-05	0.00830561	13.26447368	3.674260445	"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__"
1688	"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__"	"k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter"	BV3taxa_BV3taxa	0.944133239	0.365772192	0.35380563	1.01E-06	0.000381509	10.30833333	3.647146365	"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__"
1689	"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__"	"k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rudanella"	BV3taxa_BV3taxa	0.684282499	0.337369493	0.324867031	3.33E-06	0.001263783	9.31875	3.027354645	"k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__"
1690	"k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter"	BV3taxa_BV5taxa	0.319643818	0.347013677	0.33469318	2.23E-06	0.000846018	10.29603175	3.446011608	"k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__"
1691	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__"	BV5taxa_BV5taxa	1.089612328	0.502754272	0.495220246	1.32E-11	6.67E-09	6.366546563	3.152842752	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1692	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Fungi;p__Ascomycota;Other;Other;Other;Other"	BV5taxa_Ftradtaxa	0.571934121	0.330843451	0.320704716	2.89E-07	0.000145989	9.365321073	3.003502631	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1693	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;Other;Other;Other;Other"	BV3taxa_BV5taxa	0.621835046	0.367504155	0.355570271	9.34E-07	0.000354076	10.91879867	3.882400201	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1694	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium"	BV5taxa_Ftradtaxa	0.55204872	0.564332872	0.557731855	1.59E-13	8.04E-11	9.023641158	5.032772125	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1695	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other;Other"	BV3taxa_BV5taxa	0.567125482	0.220929104	0.206229654	0.000293726	0.111322271	16.76395782	3.457225214	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1696	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas"	BV3taxa_BV5taxa	0.489899806	0.359970727	0.347894703	1.29E-06	0.00048918	14.91741935	5.18969118	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1697	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium"	BV3taxa_BV5taxa	0.592346403	0.218844969	0.204106195	0.000316579	0.119983402	15.46313364	3.156121368	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1698	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax"	BV3taxa_BV5taxa	0.387107509	0.308891235	0.295851447	1.06E-05	0.004011139	10.89654286	3.223757974	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1699	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae;g__"	BV3taxa_BV5taxa	0.696573656	0.40269544	0.391425543	1.97E-07	7.45E-05	12.56114029	4.916751156	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1700	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium"	BV3taxa_BV3taxa	0.512930543	0.33118097	0.318561743	4.30E-06	0.001630431	10.19288327	3.247062659	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1701	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae sedis;g__Dioszegia"	BV5taxa_Ftradtaxa	-0.613753677	-0.269674539	-0.258609001	5.69E-06	0.002874472	13.88634421	3.591133608	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1702	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003;g__"	BV5taxa_BV5taxa	0.936019363	0.485298065	0.47749955	4.19E-11	2.12E-08	6.873491008	3.282088866	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1703	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other"	BV3taxa_BV5taxa	0.735008994	0.343459398	0.331071839	2.59E-06	0.000981488	13.65741935	4.521586945	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1704	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other"	BV3taxa_BV5taxa	0.616223089	0.31015732	0.297141421	1.01E-05	0.00381386	14.88671054	4.423458317	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1705	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;Other;Other"	BV3taxa_BV5taxa	0.795297476	0.25551917	0.241472362	8.27E-05	0.031345598	12.87741935	3.109540863	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1706	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];Other"	BV3taxa_BV5taxa	0.564382071	0.243052572	0.228770545	0.000131294	0.049760444	16.05241935	3.672320725	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1707	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;Other;Other;Other;Other"	BV3taxa_BV5taxa	0.566298156	0.366500707	0.35454789	9.76E-07	0.000369729	12.52478778	4.440637075	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1708	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Fungi;Other;Other;Other;Other;Other"	BV5taxa_FITS2taxa	0.352021013	0.241918791	0.227340307	0.000158575	0.08008049	15.64567303	3.556892102	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1709	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus"	BV3taxa_BV3taxa	0.618340261	0.462071469	0.451921874	1.15E-08	4.36E-06	12.44408602	5.623754672	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1710	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__"	BV3taxa_BV5taxa	0.425360399	0.314949019	0.302023529	8.31E-06	0.003148794	11.21002805	3.385692231	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1711	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other"	BV3taxa_BV5taxa	0.724622658	0.271346075	0.257597888	4.56E-05	0.017270082	13.21908602	3.405208641	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1712	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;Other"	BV5taxa_BV5taxa	0.996154658	0.360274311	0.350581498	6.30E-08	3.18E-05	9.829046563	3.445881863	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1713	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium"	BV5taxa_BV5taxa	0.994580784	0.515319503	0.507975859	5.61E-12	2.83E-09	7.241546563	3.678530838	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1714	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;Other"	BV3taxa_BV5taxa	0.763920701	0.27615108	0.262493553	3.79E-05	0.014379885	18.03948832	4.735249386	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1715	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;Other"	BV3taxa_BV5taxa	0.523445953	0.419157876	0.408198591	9.20E-08	3.49E-05	12.33575269	5.035436867	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1716	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other;Other"	BV3taxa_BV5taxa	0.546423913	0.311806274	0.298821487	9.42E-06	0.003570957	13.40997749	4.00718941	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1717	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas"	BV3taxa_BV3taxa	0.599279584	0.144534066	0.128393199	0.004195718	1	23.43820735	3.009306432	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1718	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Terracoccus"	BV5taxa_BV5taxa	0.505357909	0.533941066	0.526879567	1.51E-12	7.64E-10	6.979255768	3.677227256	"k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other"
1719	"k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__"	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	BV3taxa_BV3taxa	0.798118514	0.40930915	0.398164039	1.45E-07	5.50E-05	8.593891403	3.421778515	"k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__"
1720	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other;Other"	BV5taxa_BV5taxa	0.99567058	0.496319355	0.48868783	2.03E-11	1.03E-08	11.92105263	5.825673345	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1721	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium"	BV5taxa_BV5taxa	0.705922131	0.4421477	0.433695392	6.24E-10	3.15E-07	8.733552632	3.787701533	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1722	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__"	BV5taxa_BV5taxa	0.908320173	0.308868829	0.298397145	8.67E-07	0.000437647	12.92105263	3.855605213	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1723	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia"	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	BV5taxa_BV5taxa	0.719392497	0.484052226	0.476234835	4.54E-11	2.30E-08	8.828443878	4.204412514	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia"
1724	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__"	BV5taxa_BV5taxa	0.850660135	0.494011835	0.486345347	2.37E-11	1.19E-08	9.862229102	4.796449239	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1725	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Chromalveolata;p__Stramenopiles;c__Oomycetes;o__Albuginales;f__Albuginaceae;g__Albugo"	BV5taxa_Otradtaxa	-0.241360243	-0.314832197	-0.304291154	7.85E-07	0.000396576	14.4800454	4.40614972	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1726	"k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter"	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	BV5taxa_BV5taxa	0.589803095	0.372502371	0.362994831	3.28E-08	1.66E-05	12.86458333	4.669777255	"k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter"
1727	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];Other"	BV5taxa_BV5taxa	0.605846261	0.29688206	0.286228758	1.56E-06	0.000786013	12.5877193	3.602967261	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1728	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003;g__"	BV5taxa_BV5taxa	0.663104496	0.414820453	0.405954097	3.12E-09	1.57E-06	8.365497076	3.396007807	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1729	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__"	BV5taxa_BV5taxa	0.792494937	0.320591952	0.310297891	4.84E-07	0.000244631	11.52105263	3.57495833	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
1730	"k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__"	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	BV5taxa_BV5taxa	0.515380387	0.417809749	0.408988684	2.62E-09	1.32E-06	10.95089286	4.47879126	"k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__"
1731	"k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__"	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	BV5taxa_BV5taxa	0.425173552	0.352975461	0.343172058	9.25E-08	4.67E-05	10.34375	3.549685979	"k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__"
1732	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"	"k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__"	BV5taxa_BV5taxa	0.748919665	0.351882396	0.342062432	9.79E-08	4.94E-05	11.59752322	3.967077	"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__"
